customer_id,customer_rating,review_text,sentiment
776,5,great value for money.,positive
777,2,late delivery and poor packaging.,negative
778,2,product stopped working after few days.,negative
779,2,product stopped working after few days.,negative
780,2,late delivery and poor packaging.,negative
781,1,customer service was unhelpful.,negative
782,1,late delivery and poor packaging.,negative
783,2,not worth the price.,negative
784,4,"amazing experience, highly recommend!",positive
785,2,not worth the price.,negative
786,1,very disappointed with the quality.,negative
787,3,neutral about the quality.,neutral
788,4,excellent product! exceeded expectations.,positive
789,4,"amazing experience, highly recommend!",positive
790,3,works fine but could be better.,neutral
791,2,not worth the price.,negative
792,4,"amazing experience, highly recommend!",positive
793,5,great value for money.,positive
794,1,customer service was unhelpful.,negative
795,4,fast delivery and great packaging.,positive
796,4,very satisfied with the quality.,positive
797,2,very disappointed with the quality.,negative
798,1,product stopped working after few days.,negative
799,3,"product is okay, nothing special.",neutral
800,5,fast delivery and great packaging.,positive
801,4,fast delivery and great packaging.,positive
802,4,excellent product! exceeded expectations.,positive
803,3,works fine but could be better.,neutral
804,1,customer service was unhelpful.,negative
805,3,works fine but could be better.,neutral
806,3,neutral about the quality.,neutral
807,3,neutral about the quality.,neutral
808,5,very satisfied with the quality.,positive
809,4,great value for money.,positive
810,2,customer service was unhelpful.,negative
811,4,fast delivery and great packaging.,positive
812,1,customer service was unhelpful.,negative
813,2,very disappointed with the quality.,negative
814,3,works fine but could be better.,neutral
815,2,not worth the price.,negative
816,1,very disappointed with the quality.,negative
817,2,product stopped working after few days.,negative
818,4,great value for money.,positive
819,1,late delivery and poor packaging.,negative
820,5,fast delivery and great packaging.,positive
821,5,excellent product! exceeded expectations.,positive
822,3,works fine but could be better.,neutral
823,1,late delivery and poor packaging.,negative
824,5,great value for money.,positive
825,5,great value for money.,positive
826,1,late delivery and poor packaging.,negative
827,5,excellent product! exceeded expectations.,positive
828,5,very satisfied with the quality.,positive
829,5,"amazing experience, highly recommend!",positive
830,2,late delivery and poor packaging.,negative
831,4,"amazing experience, highly recommend!",positive
832,5,fast delivery and great packaging.,positive
833,4,great value for money.,positive
834,5,excellent product! exceeded expectations.,positive
835,1,late delivery and poor packaging.,negative
836,2,customer service was unhelpful.,negative
837,5,fast delivery and great packaging.,positive
838,1,very disappointed with the quality.,negative
839,5,great value for money.,positive
840,2,customer service was unhelpful.,negative
841,1,customer service was unhelpful.,negative
842,3,"delivery was fine, product is decent.",neutral
843,3,"delivery was fine, product is decent.",neutral
844,5,great value for money.,positive
845,2,not worth the price.,negative
846,4,very satisfied with the quality.,positive
847,2,customer service was unhelpful.,negative
848,4,"amazing experience, highly recommend!",positive
849,4,"amazing experience, highly recommend!",positive
850,4,"amazing experience, highly recommend!",positive
851,4,excellent product! exceeded expectations.,positive
852,2,not worth the price.,negative
853,4,fast delivery and great packaging.,positive
854,4,"amazing experience, highly recommend!",positive
855,2,customer service was unhelpful.,negative
856,2,not worth the price.,negative
857,1,not worth the price.,negative
858,4,"amazing experience, highly recommend!",positive
859,1,very disappointed with the quality.,negative
860,4,"amazing experience, highly recommend!",positive
861,3,works fine but could be better.,neutral
862,4,very satisfied with the quality.,positive
863,1,product stopped working after few days.,negative
864,1,customer service was unhelpful.,negative
865,4,"amazing experience, highly recommend!",positive
866,3,average experience overall.,neutral
867,5,great value for money.,positive
868,1,product stopped working after few days.,negative
869,1,product stopped working after few days.,negative
870,2,customer service was unhelpful.,negative
871,1,not worth the price.,negative
872,4,"amazing experience, highly recommend!",positive
873,3,average experience overall.,neutral
874,3,"delivery was fine, product is decent.",neutral
875,5,"amazing experience, highly recommend!",positive
876,1,customer service was unhelpful.,negative
877,4,very satisfied with the quality.,positive
878,5,fast delivery and great packaging.,positive
879,1,not worth the price.,negative
880,1,product stopped working after few days.,negative
881,1,customer service was unhelpful.,negative
882,3,works fine but could be better.,neutral
883,3,"delivery was fine, product is decent.",neutral
884,3,"delivery was fine, product is decent.",neutral
885,4,very satisfied with the quality.,positive
886,2,late delivery and poor packaging.,negative
887,5,great value for money.,positive
888,1,late delivery and poor packaging.,negative
889,1,customer service was unhelpful.,negative
890,2,not worth the price.,negative
891,1,late delivery and poor packaging.,negative
892,1,very disappointed with the quality.,negative
893,1,very disappointed with the quality.,negative
894,1,not worth the price.,negative
895,3,"product is okay, nothing special.",neutral
896,1,product stopped working after few days.,negative
897,3,neutral about the quality.,neutral
898,5,"amazing experience, highly recommend!",positive
899,3,neutral about the quality.,neutral
900,1,customer service was unhelpful.,negative
901,3,average experience overall.,neutral
902,2,very disappointed with the quality.,negative
903,5,fast delivery and great packaging.,positive
904,3,neutral about the quality.,neutral
905,2,not worth the price.,negative
906,1,late delivery and poor packaging.,negative
907,3,neutral about the quality.,neutral
908,3,"product is okay, nothing special.",neutral
909,1,late delivery and poor packaging.,negative
910,3,"product is okay, nothing special.",neutral
911,4,very satisfied with the quality.,positive
912,5,very satisfied with the quality.,positive
913,4,great value for money.,positive
914,1,not worth the price.,negative
915,2,not worth the price.,negative
916,1,customer service was unhelpful.,negative
917,3,neutral about the quality.,neutral
918,1,very disappointed with the quality.,negative
919,1,not worth the price.,negative
920,3,average experience overall.,neutral
921,4,"amazing experience, highly recommend!",positive
922,1,product stopped working after few days.,negative
923,1,very disappointed with the quality.,negative
924,4,"amazing experience, highly recommend!",positive
925,3,"product is okay, nothing special.",neutral
926,4,great value for money.,positive
927,1,product stopped working after few days.,negative
928,3,average experience overall.,neutral
929,3,"delivery was fine, product is decent.",neutral
930,2,customer service was unhelpful.,negative
931,4,great value for money.,positive
932,3,"delivery was fine, product is decent.",neutral
