id_cliente,calificacion,texto_de_review,opinion
832,5,fast delivery and great packaging.,1
833,4,great value for money.,1
834,5,excellent product! exceeded expectations.,1
835,1,late delivery and poor packaging.,0
836,2,customer service was unhelpful.,0
837,5,fast delivery and great packaging.,1
838,1,very disappointed with the quality.,0
839,5,great value for money.,1
840,2,customer service was unhelpful.,0
841,1,customer service was unhelpful.,0
842,3,"delivery was fine, product is decent.",0
843,3,"delivery was fine, product is decent.",0
844,5,great value for money.,1
845,2,not worth the price.,0
846,4,very satisfied with the quality.,1
847,2,customer service was unhelpful.,0
848,4,"amazing experience, highly recommend!",1
849,4,"amazing experience, highly recommend!",1
850,4,"amazing experience, highly recommend!",1
851,4,excellent product! exceeded expectations.,1
852,2,not worth the price.,0
853,4,fast delivery and great packaging.,1
854,4,"amazing experience, highly recommend!",1
855,2,customer service was unhelpful.,0
856,2,not worth the price.,0
857,1,not worth the price.,0
858,4,"amazing experience, highly recommend!",1
859,1,very disappointed with the quality.,0
860,4,"amazing experience, highly recommend!",1
861,3,works fine but could be better.,0
862,4,very satisfied with the quality.,1
863,1,product stopped working after few days.,0
864,1,customer service was unhelpful.,0
865,4,"amazing experience, highly recommend!",1
866,3,average experience overall.,0
867,5,great value for money.,1
868,1,product stopped working after few days.,0
869,1,product stopped working after few days.,0
870,2,customer service was unhelpful.,0
871,1,not worth the price.,0
872,4,"amazing experience, highly recommend!",1
873,3,average experience overall.,0
874,3,"delivery was fine, product is decent.",0
875,5,"amazing experience, highly recommend!",1
876,1,customer service was unhelpful.,0
877,4,very satisfied with the quality.,1
878,5,fast delivery and great packaging.,1
879,1,not worth the price.,0
880,1,product stopped working after few days.,0
881,1,customer service was unhelpful.,0
882,3,works fine but could be better.,0
883,3,"delivery was fine, product is decent.",0
884,3,"delivery was fine, product is decent.",0
885,4,very satisfied with the quality.,1
886,2,late delivery and poor packaging.,0
887,5,great value for money.,1
888,1,late delivery and poor packaging.,0
889,1,customer service was unhelpful.,0
890,2,not worth the price.,0
891,1,late delivery and poor packaging.,0
892,1,very disappointed with the quality.,0
893,1,very disappointed with the quality.,0
894,1,not worth the price.,0
895,3,"product is okay, nothing special.",0
896,1,product stopped working after few days.,0
897,3,neutral about the quality.,0
898,5,"amazing experience, highly recommend!",1
899,3,neutral about the quality.,0
900,1,customer service was unhelpful.,0
901,3,average experience overall.,0
902,2,very disappointed with the quality.,0
903,5,fast delivery and great packaging.,1
904,3,neutral about the quality.,0
905,2,not worth the price.,0
906,1,late delivery and poor packaging.,0
907,3,neutral about the quality.,0
908,3,"product is okay, nothing special.",0
909,1,late delivery and poor packaging.,0
910,3,"product is okay, nothing special.",0
911,4,very satisfied with the quality.,1
912,5,very satisfied with the quality.,1
913,4,great value for money.,1
914,1,not worth the price.,0
915,2,not worth the price.,0
916,1,customer service was unhelpful.,0
917,3,neutral about the quality.,0
918,1,very disappointed with the quality.,0
919,1,not worth the price.,0
920,3,average experience overall.,0
921,4,"amazing experience, highly recommend!",1
922,1,product stopped working after few days.,0
923,1,very disappointed with the quality.,0
924,4,"amazing experience, highly recommend!",1
925,3,"product is okay, nothing special.",0
926,4,great value for money.,1
927,1,product stopped working after few days.,0
928,3,average experience overall.,0
929,3,"delivery was fine, product is decent.",0
930,2,customer service was unhelpful.,0
931,4,great value for money.,1
932,3,"delivery was fine, product is decent.",0
933,5,very satisfied with the quality.,1
934,2,late delivery and poor packaging.,0
935,4,great value for money.,1
936,5,great value for money.,1
937,5,very satisfied with the quality.,1
938,2,very disappointed with the quality.,0
939,2,product stopped working after few days.,0
940,5,excellent product! exceeded expectations.,1
941,4,excellent product! exceeded expectations.,1
942,5,"amazing experience, highly recommend!",1
943,2,very disappointed with the quality.,0
944,2,product stopped working after few days.,0
945,4,excellent product! exceeded expectations.,1
946,5,very satisfied with the quality.,1
947,5,fast delivery and great packaging.,1
948,5,great value for money.,1
949,5,"amazing experience, highly recommend!",1
950,4,"amazing experience, highly recommend!",1
951,1,late delivery and poor packaging.,0
952,5,fast delivery and great packaging.,1
953,2,not worth the price.,0
954,3,neutral about the quality.,0
955,4,"amazing experience, highly recommend!",1
956,4,"amazing experience, highly recommend!",1
957,4,"amazing experience, highly recommend!",1
958,3,"product is okay, nothing special.",0
959,2,customer service was unhelpful.,0
960,5,great value for money.,1
961,4,fast delivery and great packaging.,1
962,3,"delivery was fine, product is decent.",0
963,2,late delivery and poor packaging.,0
964,2,customer service was unhelpful.,0
965,4,excellent product! exceeded expectations.,1
966,4,great value for money.,1
967,4,great value for money.,1
968,4,"amazing experience, highly recommend!",1
969,3,"delivery was fine, product is decent.",0
970,5,"amazing experience, highly recommend!",1
971,4,fast delivery and great packaging.,1
972,1,customer service was unhelpful.,0
973,1,late delivery and poor packaging.,0
974,4,very satisfied with the quality.,1
975,5,very satisfied with the quality.,1
976,3,"product is okay, nothing special.",0
977,5,excellent product! exceeded expectations.,1
978,4,fast delivery and great packaging.,1
979,5,excellent product! exceeded expectations.,1
980,3,neutral about the quality.,0
981,4,very satisfied with the quality.,1
982,2,late delivery and poor packaging.,0
983,5,very satisfied with the quality.,1
984,1,product stopped working after few days.,0
985,1,product stopped working after few days.,0
986,2,customer service was unhelpful.,0
987,2,not worth the price.,0
988,4,"amazing experience, highly recommend!",1
989,4,excellent product! exceeded expectations.,1
990,1,very disappointed with the quality.,0
991,2,product stopped working after few days.,0
992,5,excellent product! exceeded expectations.,1
993,4,fast delivery and great packaging.,1
994,2,late delivery and poor packaging.,0
995,2,product stopped working after few days.,0
996,1,customer service was unhelpful.,0
997,3,"product is okay, nothing special.",0
998,5,excellent product! exceeded expectations.,1
999,3,neutral about the quality.,0
1000,1,late delivery and poor packaging.,0
1001,5,very satisfied with the quality.,1
1002,1,very disappointed with the quality.,0
1003,1,customer service was unhelpful.,0
1004,1,not worth the price.,0
1005,1,not worth the price.,0
1006,3,average experience overall.,0
1007,5,great value for money.,1
1008,2,very disappointed with the quality.,0
1009,4,excellent product! exceeded expectations.,1
1010,5,excellent product! exceeded expectations.,1
1011,4,fast delivery and great packaging.,1
1012,3,neutral about the quality.,0
1013,1,customer service was unhelpful.,0
1014,2,very disappointed with the quality.,0
1015,5,very satisfied with the quality.,1
1016,3,average experience overall.,0
1017,3,average experience overall.,0
1018,5,great value for money.,1
1019,4,great value for money.,1
1020,5,very satisfied with the quality.,1
1021,1,product stopped working after few days.,0
1022,1,late delivery and poor packaging.,0
1023,5,very satisfied with the quality.,1
1024,5,fast delivery and great packaging.,1
1025,2,not worth the price.,0
1026,2,customer service was unhelpful.,0
1027,2,very disappointed with the quality.,0
1028,2,late delivery and poor packaging.,0
1029,1,very disappointed with the quality.,0
1030,3,"product is okay, nothing special.",0
1031,4,very satisfied with the quality.,1
1032,4,great value for money.,1
1033,3,"product is okay, nothing special.",0
1034,3,"delivery was fine, product is decent.",0
1035,1,not worth the price.,0
1036,4,great value for money.,1
1037,3,neutral about the quality.,0
1038,1,not worth the price.,0
1039,3,neutral about the quality.,0
1040,2,product stopped working after few days.,0
1041,1,late delivery and poor packaging.,0
1042,5,excellent product! exceeded expectations.,1
1043,5,great value for money.,1
1044,3,"delivery was fine, product is decent.",0
1045,5,fast delivery and great packaging.,1
1046,4,"amazing experience, highly recommend!",1
1047,3,neutral about the quality.,0
1048,1,very disappointed with the quality.,0
1049,5,"amazing experience, highly recommend!",1
1050,1,not worth the price.,0
1051,5,great value for money.,1
1052,1,not worth the price.,0
1053,5,great value for money.,1
1054,4,"amazing experience, highly recommend!",1
1055,4,fast delivery and great packaging.,1
1056,1,very disappointed with the quality.,0
1057,5,great value for money.,1
1058,4,"amazing experience, highly recommend!",1
1059,5,very satisfied with the quality.,1
1060,2,customer service was unhelpful.,0
1061,3,"product is okay, nothing special.",0
1062,1,customer service was unhelpful.,0
1063,4,great value for money.,1
1064,4,fast delivery and great packaging.,1
1065,1,very disappointed with the quality.,0
1066,3,works fine but could be better.,0
1067,4,very satisfied with the quality.,1
1068,5,fast delivery and great packaging.,1
1069,1,late delivery and poor packaging.,0
1070,4,great value for money.,1
1071,4,"amazing experience, highly recommend!",1
1072,2,not worth the price.,0
1073,1,not worth the price.,0
1074,1,product stopped working after few days.,0
1075,1,late delivery and poor packaging.,0
1076,4,very satisfied with the quality.,1
1077,4,great value for money.,1
1078,2,product stopped working after few days.,0
1079,5,great value for money.,1
1080,1,product stopped working after few days.,0
1081,1,customer service was unhelpful.,0
1082,3,average experience overall.,0
1083,4,"amazing experience, highly recommend!",1
1084,4,"amazing experience, highly recommend!",1
